analysis_type,analysis_label,direction,pathway_library,pathway,enrichment_p_value,enrichment_adjusted_p_value,overlap_count,overlap_size,overlap,input_candidate_count,gene_ratio,candidate_genes,Level1_count,Level2_count,Level3_count,Level4_count,Level5_count,strongest_candidate_origin,pathway_priority
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Transport Of SLBP Dependant Mature mRNA R-HSA-159230,0.2222060528999521,0.4073777636499122,1,36,1/36,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Nuclear Pore Complex (NPC) Disassembly R-HSA-3301854,0.2222060528999521,0.4073777636499122,1,36,1/36,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,FCERI Mediated NF-kB Activation R-HSA-2871837,0.3134160390858073,0.4120499102098702,1,78,1/78,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,G Alpha (12/13) Signaling Events R-HSA-416482,0.3134160390858073,0.4120499102098702,1,78,1/78,96,0.010416666666666666,ROCK1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Blood Circulation (GO:0008015),0.2947069182263764,0.4127583303914486,1,50,1/50,139,0.007194244604316547,SOD1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Regulation Of TORC1 Signaling (GO:1903432),0.2947069182263764,0.4127583303914486,1,50,1/50,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,MAP2K And MAPK Activation R-HSA-5674135,0.2276214607468673,0.4128188499566842,1,37,1/37,139,0.007194244604316547,RAP1B,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,0.2285474464513576,0.4130178853728106,2,130,2/130,139,0.014388489208633094,VTI1B;SOD1,0,0,0,0,2,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By RAF1 Mutants R-HSA-9656223,0.2329994330140466,0.4136761863337108,1,38,1/38,139,0.007194244604316547,RAP1B,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,0.316724539977527,0.4151785025511864,1,79,1/79,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408,0.3200172631719549,0.4170487365535389,1,80,1/80,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SUMOylation Of Ubiquitinylation Proteins R-HSA-3232142,0.2383402267073118,0.4173015734044975,1,39,1/39,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Synthesis Of PA R-HSA-1483166,0.2383402267073118,0.4173015734044975,1,39,1/39,139,0.007194244604316547,GPD1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Regulation Of Peptide Hormone Secretion (GO:0090276),0.3045010534116083,0.4175161502660568,1,52,1/52,139,0.007194244604316547,HADHA,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,TP53 Regulates Metabolic Genes R-HSA-5628897,0.3232942831563663,0.4188769407852051,1,81,1/81,96,0.010416666666666666,PRDX1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Pantothenate and CoA biosynthesis,0.1363024703600986,0.4205627004716037,1,21,1/21,139,0.007194244604316547,ALDH2,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Histidine metabolism,0.1423114686167882,0.4205627004716037,1,22,1/22,139,0.007194244604316547,ALDH2,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Cyclin E Associated Events During G1/S Transition R-HSA-69202,0.3265556739650601,0.4218797290820285,1,82,1/82,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Paradoxical Activation Of RAF Signaling By Kinase Inactive BRAF R-HSA-6802955,0.2489112971311211,0.423012802541223,1,41,1/41,139,0.007194244604316547,RAP1B,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,RHOF GTPase Cycle R-HSA-9035034,0.2541420789970984,0.423012802541223,1,42,1/42,139,0.007194244604316547,RAB7A,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Transport Of Mature mRNA Derived From An Intronless Transcript R-HSA-159231,0.2541420789970984,0.423012802541223,1,42,1/42,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,NS1 Mediated Effects On Host Pathways R-HSA-168276,0.2541420789970984,0.423012802541223,1,42,1/42,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Negative Regulation Of TOR Signaling (GO:0032007),0.3141601459452213,0.4253980399451891,1,54,1/54,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Smooth Muscle Contraction R-HSA-445355,0.2593366925673939,0.4274409330263886,1,43,1/43,139,0.007194244604316547,ALDH2,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Transport Of Mature mRNAs Derived From Intronless Transcripts R-HSA-159234,0.2593366925673939,0.4274409330263886,1,43,1/43,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656,0.3330318627916693,0.4277736858272304,1,84,1/84,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Leukocyte transendothelial migration,0.1040775845333497,0.4342547492598387,2,114,2/114,96,0.020833333333333332,ROCK1;MSN,0,0,0,0,2,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,"Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366",0.3394464157511476,0.4347637473947363,1,86,1/86,96,0.010416666666666666,CP,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,0.3426307603493315,0.4357050668014209,1,87,1/87,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,PCP/CE Pathway R-HSA-4086400,0.3457999132280331,0.4357050668014209,1,88,1/88,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,0.3457999132280331,0.4357050668014209,1,88,1/88,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,ER-Phagosome Pathway R-HSA-1236974,0.3489539461183639,0.4357050668014209,1,89,1/89,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Chaperonin-mediated Protein Folding R-HSA-390466,0.3520929303627859,0.4371820552004592,1,90,1/90,96,0.010416666666666666,PFDN1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,MAPK6/MAPK4 Signaling R-HSA-5687128,0.3520929303627859,0.4371820552004592,1,90,1/90,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,EPH-Ephrin Signaling R-HSA-2682334,0.3552169370160284,0.4374158976478366,1,91,1/91,96,0.010416666666666666,ROCK1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Endosome To Lysosome Transport (GO:0008333),0.3283996168258994,0.438612857943459,1,57,1/57,139,0.007194244604316547,RAB7A,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Myeloid Cell Differentiation (GO:0030099),0.3283996168258994,0.438612857943459,1,57,1/57,139,0.007194244604316547,PRDX3,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Negative Regulation Of Amide Metabolic Process (GO:0034249),0.3614203001499205,0.4390548493838657,1,93,1/93,96,0.010416666666666666,ROCK1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,TBC/RABGAPs R-HSA-8854214,0.2696184060909545,0.4400868176839451,1,45,1/45,139,0.007194244604316547,RAB7A,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,VEGFA-VEGFR2 Pathway R-HSA-4420097,0.3614203001499205,0.4414067600191652,1,93,1/93,96,0.010416666666666666,ROCK1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Downstream TCR Signaling R-HSA-202424,0.364499797099579,0.443954793742539,1,94,1/94,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Glucose Metabolic Process (GO:0006006),0.3377291357802936,0.4450024548168337,1,59,1/59,139,0.007194244604316547,MDH2,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Transcriptional Regulation By RUNX3 R-HSA-8878159,0.3675645972797949,0.4452611788186134,1,95,1/95,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,UCH Proteinases R-HSA-5689603,0.3675645972797949,0.4452611788186134,1,95,1/95,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Longevity regulating pathway,0.158279521080259,0.446060468498912,2,102,2/102,139,0.014388489208633094,EIF4E2;SOD1,0,0,0,0,2,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Protein Folding R-HSA-391251,0.3706147702541442,0.4475147409907742,1,96,1/96,96,0.010416666666666666,PFDN1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SUMOylation Of RNA Binding Proteins R-HSA-4570464,0.2797584038016338,0.4479675706443884,1,47,1/47,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Viral Messenger RNA Synthesis R-HSA-168325,0.2797584038016338,0.4479675706443884,1,47,1/47,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236,0.3766715102489588,0.4489845552667306,1,98,1/98,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,CLEC7A (Dectin-1) Signaling R-HSA-5607764,0.3796782145208595,0.4489845552667306,1,99,1/99,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,SLC Transporter Disorders R-HSA-5619102,0.3796782145208595,0.4489845552667306,1,99,1/99,96,0.010416666666666666,CP,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,L1CAM Interactions R-HSA-373760,0.3796782145208595,0.4489845552667306,1,99,1/99,96,0.010416666666666666,MSN,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),0.3766715102489588,0.4503915058262551,1,98,1/98,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541,0.3826705658807354,0.4513291370677804,1,100,1/100,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Autophagosome Organization (GO:1905037),0.3469299732411128,0.4528592584040659,1,61,1/61,139,0.007194244604316547,RAB7A,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Regulation Of Organelle Organization (GO:0033043),0.3826705658807354,0.4556120393203066,1,100,1/100,96,0.010416666666666666,MSN,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Yersinia infection,0.1405165917531878,0.4558458155059207,2,137,2/137,96,0.020833333333333332,ROCK1;ARPC5L,0,0,0,0,2,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Signaling By VEGF R-HSA-194138,0.3886124808534803,0.4559311783241619,1,102,1/102,96,0.010416666666666666,ROCK1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Negative Regulation Of Kinase Activity (GO:0033673),0.351482688075452,0.4563681056045988,1,62,1/62,139,0.007194244604316547,PRDX3,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Translocation Of SLC2A4 (GLUT4) To Plasma Membrane R-HSA-1445148,0.2996209827028665,0.4594188401443954,1,51,1/51,139,0.007194244604316547,YWHAE,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Antigen processing-Cross Presentation R-HSA-1236975,0.3944977936526413,0.4596913251052444,1,104,1/104,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825,0.3944977936526413,0.4596913251052444,1,104,1/104,96,0.010416666666666666,TF,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Metabolism Of Non-Coding RNA R-HSA-194441,0.3045010534116083,0.4640889548984151,1,52,1/52,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Autophagosome Assembly (GO:0000045),0.364952628553289,0.4670439520963005,1,65,1/65,139,0.007194244604316547,RAB7A,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Nuclear Envelope Breakdown R-HSA-2980766,0.3093473638534097,0.4686519943407944,1,53,1/53,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,HIF-1 signaling pathway,0.1754893639902294,0.4689801968704408,2,109,2/109,139,0.014388489208633094,LDHB;EIF4E2,0,0,0,0,2,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Proteasome,0.1987490358238112,0.4709291842739766,1,46,1/46,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Cholesterol metabolism,0.2140587201245348,0.4709291842739766,1,50,1/50,96,0.010416666666666666,LCAT,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Negative Regulation Of Translation (GO:0017148),0.4032207996447776,0.4720221109128376,1,107,1/107,96,0.010416666666666666,ROCK1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Positive Regulation Of Autophagy (GO:0010508),0.4032207996447776,0.4720221109128376,1,107,1/107,96,0.010416666666666666,ROCK1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Signaling By B Cell Receptor (BCR) R-HSA-983705,0.4089669305484903,0.4723726562149229,1,109,1/109,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Assembly Of Pre-Replicative Complex R-HSA-68867,0.4118194300539443,0.4732218129411647,1,110,1/110,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Glycerophospholipid Biosynthetic Process (GO:0046474),0.4061007421264993,0.4734071325346517,1,108,1/108,96,0.010416666666666666,LCAT,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Negative Regulation Of Developmental Process (GO:0051093),0.4089669305484903,0.4734513428341444,1,109,1/109,96,0.010416666666666666,ROCK1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Protein Transport (GO:0015031),0.3711865207999547,0.4737830558841664,3,313,3/313,139,0.02158273381294964,SEC13;SAR1A;RAB7A,0,0,0,0,3,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,RHOJ GTPase Cycle R-HSA-9013409,0.3141601459452213,0.4745224890993493,1,54,1/54,139,0.007194244604316547,RAB7A,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Amino Acids Regulate mTORC1 R-HSA-9639288,0.3189396298899214,0.4746572138950007,1,55,1/55,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Intrinsic Pathway For Apoptosis R-HSA-109606,0.3189396298899214,0.4746572138950007,1,55,1/55,139,0.007194244604316547,YWHAE,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,T Cell Activation (GO:0042110),0.4146583051988673,0.4773989015838403,1,111,1/111,96,0.010416666666666666,MSN,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Signaling By NTRK1 (TRKA) R-HSA-187037,0.4230938271753206,0.4800074638258079,1,114,1/114,96,0.010416666666666666,TF,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SUMOylation Of Chromatin Organization Proteins R-HSA-4551638,0.3283996168258994,0.4830529247497241,1,57,1/57,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,tRNA Processing In Nucleus R-HSA-6784531,0.3283996168258994,0.4830529247497241,1,57,1/57,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Response To Molecule Of Bacterial Origin (GO:0002237),0.3824813948361795,0.4850379346432898,1,69,1/69,139,0.007194244604316547,PRDX3,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,TCR Signaling R-HSA-202403,0.428650559490387,0.4850805065625392,1,116,1/116,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Ascorbate and aldarate metabolism,0.1889128485992056,0.4880248588812812,1,30,1/30,139,0.007194244604316547,ALDH2,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,RHOQ GTPase Cycle R-HSA-9013406,0.3377291357802936,0.4910659273127258,1,59,1/59,139,0.007194244604316547,RAB7A,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Regulation Of Cilium Assembly (GO:1902017),0.3910647835498173,0.4920982301995774,1,71,1/71,139,0.007194244604316547,GDI2,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Neurotrophin signaling pathway,0.2005453245684378,0.49825869019345,2,119,2/119,139,0.014388489208633094,RAP1B;YWHAE,0,0,0,0,2,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,SNARE interactions in vesicular transport,0.2057326204669729,0.49825869019345,1,33,1/33,139,0.007194244604316547,VTI1B,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Cellular Response To Reactive Oxygen Species (GO:0034614),0.399529711067156,0.4982669899805678,1,73,1/73,139,0.007194244604316547,PRDX3,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Tyrosine metabolism,0.2222060528999521,0.4991585246303272,1,36,1/36,139,0.007194244604316547,FAH,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),0.4037182600081516,0.5015738281065742,1,74,1/74,139,0.007194244604316547,SOD1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Gland Development (GO:0048732),0.4037182600081516,0.5015738281065742,1,74,1/74,139,0.007194244604316547,SOD1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Organonitrogen Compound Biosynthetic Process (GO:1901566),0.4476852505212081,0.5029698720620822,1,123,1/123,96,0.010416666666666666,LCAT,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Regulation Of Cell Motility (GO:2000145),0.4476852505212081,0.5029698720620822,1,123,1/123,96,0.010416666666666666,ROCK1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Negative Regulation Of Phosphorylation (GO:0042326),0.4078778005803385,0.5048196798585984,1,75,1/75,139,0.007194244604316547,PRDX3,0,0,0,0,1,Level 5,Priority 5 — Exploratory
