analysis_type,analysis_label,direction,pathway_library,pathway,enrichment_p_value,enrichment_adjusted_p_value,overlap_count,overlap_size,overlap,input_candidate_count,gene_ratio,candidate_genes
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of Leukocyte Activation (GO:0002696),0.009488882245992154,0.046468027067529706,1,20,1/20,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),0.020773576236075147,0.04801004285670701,1,44,1/44,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Activation (GO:0051251),0.022176383510416956,0.04804883093923674,1,47,1/47,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of Macroautophagy (GO:0016239),0.030093133227500412,0.05130632550262365,1,64,1/64,11,0.09090909090909091,FYCO1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of Macrophage Activation (GO:0043032),0.00807048944817274,0.046468027067529706,1,17,1/17,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),0.23700699721566157,0.24165419323949808,1,557,1/557,11,0.09090909090909091,MRPL12
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of Organelle Organization (GO:0010638),0.016085086292606438,0.046468027067529706,1,34,1/34,11,0.09090909090909091,FYCO1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of Programmed Cell Death (GO:0043068),0.11103576646692148,0.12284808204850887,1,245,1/245,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of Protein-Containing Complex Disassembly (GO:0043243),0.006650356054007656,0.046468027067529706,1,14,1/14,11,0.09090909090909091,FYCO1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of T Cell Activation (GO:0050870),0.049873061283993166,0.06649741504532422,1,107,1/107,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of T Cell Mediated Immune Response To Tumor Cell (GO:0002842),0.0023794944898670625,0.046468027067529706,1,5,1/5,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of T Cell Mediated Immunity (GO:0002711),0.020305590644053063,0.04801004285670701,1,43,1/43,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of Type I Interferon Production (GO:0032481),0.030093133227500412,0.05130632550262365,1,64,1/64,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of Type II Interferon Production (GO:0032729),0.02730528339640758,0.05130632550262365,1,58,1/58,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Protein Glycosylation (GO:0006486),0.06796156340428115,0.08414288802434809,1,147,1/147,11,0.09090909090909091,POFUT1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Protein Maturation (GO:0051604),0.054423157893710716,0.06902449293836481,1,117,1/117,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Protein O-linked Glycosylation (GO:0006493),0.04347140450520524,0.060280347580551265,1,93,1/93,11,0.09090909090909091,POFUT1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Protein Stabilization (GO:0050821),0.09497804132753015,0.10854633294574875,1,208,1/208,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Protein Targeting To Mitochondrion (GO:0006626),0.027770401438365712,0.05130632550262365,1,59,1/59,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Protein Transmembrane Import Into Intracellular Organelle (GO:0044743),0.015145083015514,0.046468027067529706,1,32,1/32,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Protein-Containing Complex Assembly (GO:0065003),0.14617122914874459,0.15671966836566428,1,328,1/328,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Proton Motive Force-Driven ATP Synthesis (GO:0015986),0.028235328832130667,0.05130632550262365,1,60,1/60,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776),0.02497683118308269,0.0490111404347283,1,53,1/53,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),0.04109186824066192,0.05997070477098205,2,705,2/705,11,0.18181818181818182,GAS1;HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Regulation Of Autophagosome Maturation (GO:1901096),0.007597305137564669,0.046468027067529706,1,16,1/16,11,0.09090909090909091,FYCO1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Regulation Of DNA-templated Transcription (GO:0006355),0.23023599457997534,0.23707468748829144,2,1922,2/1922,11,0.18181818181818182,MRPL12;POFUT1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),0.427986180016774,0.4321413856480048,1,1127,1/1127,11,0.09090909090909091,POFUT1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Regulation Of Interferon-Alpha Production (GO:0032647),0.012320453163840181,0.046468027067529706,1,26,1/26,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Regulation Of Interleukin-10 Production (GO:0032653),0.021708972603873177,0.048036875548995966,1,46,1/46,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Regulation Of Interleukin-12 Production (GO:0032655),0.023577467904859623,0.0490111404347283,1,50,1/50,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Regulation Of Interleukin-6 Production (GO:0032675),0.05306009428221362,0.0681265408067928,1,114,1/114,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Regulation Of Intracellular Transport (GO:0032386),0.017962785985747576,0.04801004285670701,1,38,1/38,11,0.09090909090909091,GAS1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Regulation Of Macrophage Activation (GO:0043030),0.01467479278978977,0.046468027067529706,1,31,1/31,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle (GO:0007346),0.05804977527920355,0.07273706781972492,1,125,1/125,11,0.09090909090909091,GAS1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Regulation Of Notch Signaling Pathway (GO:0008593),0.032874131437943245,0.05180166165978936,1,70,1/70,11,0.09090909090909091,POFUT1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),0.19644312773863976,0.20636449782644986,1,452,1/452,11,0.09090909090909091,POFUT1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Regulation Of Programmed Cell Death (GO:0043067),0.08927742985741376,0.10432418769855091,1,195,1/195,11,0.09090909090909091,GAS1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Regulation Of Protein Processing (GO:0070613),0.011849007079431515,0.046468027067529706,1,25,1/25,11,0.09090909090909091,GAS1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Regulation Of Signal Transduction (GO:0009966),0.003449781973543516,0.046468027067529706,2,193,2/193,11,0.18181818181818182,GAS1;POFUT1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Regulation Of Smoothened Signaling Pathway (GO:0008589),0.024044113479015833,0.0490111404347283,1,51,1/51,11,0.09090909090909091,GAS1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Regulation Of T Cell Activation (GO:0050863),0.029164611935564976,0.05130632550262365,1,62,1/62,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Regulation Of T Cell Mediated Immune Response To Tumor Cell (GO:0002840),0.0028548105488495658,0.046468027067529706,1,6,1/6,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Regulation Of Type II Interferon Production (GO:0032649),0.040716540992792115,0.05997070477098205,1,87,1/87,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Regulation Of Vesicle-Mediated Transport (GO:0060627),0.04163558346668753,0.05997070477098205,1,89,1/89,11,0.09090909090909091,GAS1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Response To Unfolded Protein (GO:0006986),0.020773576236075147,0.04801004285670701,1,44,1/44,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Secondary Alcohol Biosynthetic Process (GO:1902653),0.011377368121948632,0.046468027067529706,1,24,1/24,11,0.09090909090909091,TM7SF2
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Sterol Biosynthetic Process (GO:0016126),0.013262766976348001,0.046468027067529706,1,28,1/28,11,0.09090909090909091,TM7SF2
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,T Cell Activation (GO:0042110),0.051695346836942116,0.06720395088802475,1,111,1/111,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Toll-Like Receptor Signaling Pathway (GO:0002224),0.01467479278978977,0.046468027067529706,1,31,1/31,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Translation (GO:0006412),0.10628756389301355,0.11885921123519795,1,234,1/234,11,0.09090909090909091,MRPL12
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Vesicle Transport Along Microtubule (GO:0047496),0.010433511324739521,0.046468027067529706,1,22,1/22,11,0.09090909090909091,FYCO1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Activation Of Gene Expression By SREBF (SREBP) R-HSA-2426168,0.0277053367992439,0.10085421294668395,1,42,1/42,11,0.09090909090909091,TM7SF2
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Activation Of SMO R-HSA-5635838,0.011955453604984222,0.09265476543862772,1,18,1/18,11,0.09090909090909091,GAS1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Cholesterol Biosynthesis R-HSA-191273,0.017229533060961,0.10085421294668395,1,26,1/26,11,0.09090909090909091,TM7SF2
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517,0.10387635282164491,0.1408261183738318,1,163,1/163,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Complex I Biogenesis R-HSA-6799198,0.03355580331608531,0.10085421294668395,1,51,1/51,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Gene Expression (Transcription) R-HSA-74160,0.64693514169617,0.64693514169617,1,1449,1/1449,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Generic Transcription Pathway R-HSA-212436,0.5697046032476031,0.6307443821669891,1,1190,1/1190,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Hedgehog On State R-HSA-5632684,0.055386102957617395,0.10085421294668395,1,85,1/85,11,0.09090909090909091,GAS1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Ligand-receptor Interactions R-HSA-5632681,0.005328753628140235,0.055063787490782425,1,8,1/8,11,0.09090909090909091,GAS1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Metabolism Of Lipids R-HSA-556833,0.39745634534383145,0.4563387668762509,1,732,1/732,11,0.09090909090909091,TM7SF2
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Metabolism Of Proteins R-HSA-392499,0.36825417624371204,0.4390722870598105,2,1890,2/1890,11,0.18181818181818182,MRPL12;PTP4A2
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Metabolism Of Steroids R-HSA-8957322,0.09778148092228835,0.1408261183738318,1,153,1/153,11,0.09090909090909091,TM7SF2
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Mitochondrial Protein Import R-HSA-1268020,0.04259654930460667,0.10085421294668395,1,65,1/65,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Mitochondrial Translation Elongation R-HSA-5389840,0.053477058018270546,0.10085421294668395,1,82,1/82,11,0.09090909090909091,MRPL12
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Mitochondrial Translation Initiation R-HSA-5368286,0.053477058018270546,0.10085421294668395,1,82,1/82,11,0.09090909090909091,MRPL12
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Mitochondrial Translation R-HSA-5368287,0.057291846638395316,0.10085421294668395,1,88,1/88,11,0.09090909090909091,MRPL12
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Mitochondrial Translation Termination R-HSA-5419276,0.053477058018270546,0.10085421294668395,1,82,1/82,11,0.09090909090909091,MRPL12
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Post-translational Protein Modification R-HSA-597592,0.6284829440923057,0.64693514169617,1,1383,1/1383,11,0.09090909090909091,PTP4A2
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Pre-NOTCH Expression And Processing R-HSA-1912422,0.050926521239526894,0.10085421294668395,1,78,1/78,11,0.09090909090909091,POFUT1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Pre-NOTCH Processing In Endoplasmic Reticulum R-HSA-1912399,0.003998852384120782,0.055063787490782425,1,6,1/6,11,0.09090909090909091,POFUT1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Protein Localization R-HSA-9609507,0.10448389427735909,0.1408261183738318,1,164,1/164,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,RAB Geranylgeranylation R-HSA-8873719,0.04066537395787877,0.10085421294668395,1,62,1/62,11,0.09090909090909091,PTP4A2
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,RNA Polymerase II Transcription R-HSA-73857,0.6077159106010637,0.64693514169617,1,1312,1/1312,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829,0.03614630902236236,0.10085421294668395,1,55,1/55,11,0.09090909090909091,TM7SF2
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Respiratory Electron Transport R-HSA-611105,0.05856051074323585,0.10085421294668395,1,90,1/90,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",0.07241952066671793,0.11815816529832926,1,112,1/112,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Signaling By Hedgehog R-HSA-5358351,0.0867211431587985,0.13441777189613768,1,135,1/135,11,0.09090909090909091,GAS1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Signaling By NOTCH R-HSA-157118,0.12790428843040444,0.16520970588927242,1,203,1/203,11,0.09090909090909091,POFUT1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,TFAP2A Acts As A Transcriptional Repressor During Retinoic Acid Induced Cell Differentiation R-HSA-8869496,0.0033333304259963877,0.055063787490782425,1,5,1/5,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260,0.023788183479748554,0.10085421294668395,1,36,1/36,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,Reactome_2022,Translation R-HSA-72766,0.17317404175685072,0.2147358117784949,1,281,1/281,11,0.09090909090909091,MRPL12
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,KEGG_2021_Human,Alzheimer disease,0.2792157195394174,0.29317650551638824,1,369,1/369,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,KEGG_2021_Human,Amyotrophic lateral sclerosis,0.27593559875327606,0.29317650551638824,1,364,1/364,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,KEGG_2021_Human,Diabetic cardiomyopathy,0.1632458478997492,0.25840320226532854,1,203,1/203,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,KEGG_2021_Human,Hedgehog signaling pathway,0.04754651326331959,0.20318602293482005,1,56,1/56,11,0.09090909090909091,GAS1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,KEGG_2021_Human,Huntington disease,0.23694098846686115,0.27643115321133804,1,306,1/306,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,KEGG_2021_Human,Legionellosis,0.04837762450829049,0.20318602293482005,1,57,1/57,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,KEGG_2021_Human,Lipid and atherosclerosis,0.17213389828619713,0.25840320226532854,1,215,1/215,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,KEGG_2021_Human,Non-alcoholic fatty liver disease,0.12687072385276751,0.25840320226532854,1,155,1/155,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,KEGG_2021_Human,Other types of O-glycan biosynthesis,0.0400384714436727,0.20318602293482005,1,47,1/47,11,0.09090909090909091,POFUT1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,KEGG_2021_Human,Oxidative phosphorylation,0.10975107295062207,0.25840320226532854,1,133,1/133,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,KEGG_2021_Human,Parkinson disease,0.19687863029739316,0.25840320226532854,1,249,1/249,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,KEGG_2021_Human,Pathways of neurodegeneration,0.34581976734484765,0.34581976734484765,1,475,1/475,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,KEGG_2021_Human,Prion disease,0.21396135528555985,0.2643052035880445,1,273,1/273,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,KEGG_2021_Human,RNA degradation,0.066505466146566,0.23276913151298098,1,79,1/79,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,KEGG_2021_Human,Retrograde endocannabinoid signaling,0.1214544428949875,0.25840320226532854,1,148,1/148,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,KEGG_2021_Human,Ribosome,0.12918321035219282,0.25840320226532854,1,158,1/158,11,0.09090909090909091,MRPL12
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,KEGG_2021_Human,Salmonella infection,0.19687863029739316,0.25840320226532854,1,249,1/249,11,0.09090909090909091,FYCO1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,KEGG_2021_Human,Steroid biosynthesis,0.017209169570545663,0.20318602293482005,1,20,1/20,11,0.09090909090909091,TM7SF2
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,KEGG_2021_Human,Thermogenesis,0.1845867157541047,0.25840320226532854,1,232,1/232,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,KEGG_2021_Human,Tuberculosis,0.1459816170388843,0.25840320226532854,1,180,1/180,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,KEGG_2021_Human,Type I diabetes mellitus,0.03668531553737697,0.20318602293482005,1,43,1/43,11,0.09090909090909091,HSPD1
